distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.5707826614,5.0139484406,3.7128481865,-0.0001394677,324,5.7241301964
-0.5629660487,5.0326871872,3.7370007038,-0.0001338159,325,5.7546995391
-0.5488055944,5.0379309654,3.7639725208,-0.0001239701,326,5.782176368
-0.5516476631,5.0528721809,3.780112505,-0.0001259061,327,5.8041704356
-0.5348017812,5.0580863953,3.8016841412,-0.0001147202,328,5.8263633065
-0.5141765475,5.095826149,3.8293642998,-0.0001019525,329,5.8731658726
-0.4939462543,5.1198992729,3.8497169018,-9.03858304423E-05,330,5.9046895732
-0.4921181202,5.1323251724,3.8765568733,-0.000089386,331,5.9342663724
-0.4706496,5.1548686028,3.8932623863,-7.81905639041E-05,332,5.9623248901
-0.4308794737,5.1859993935,3.913132906,-5.99968818866E-05,333,5.9992567691
-0.4205207229,5.2082381249,3.9427757263,-5.57729312504E-05,334,6.0363142645
-0.4053655267,5.2274065018,3.9691479206,-4.99576154429E-05,335,6.0689167078
-0.3993858099,5.2486433983,3.9919655323,-4.77792308962E-05,336,6.1000879955
-0.3817039132,5.2637310028,4.0177435875,-4.17100874516E-05,337,6.1299567741
-0.3700355887,5.3044624329,4.0616464615,-3.80007132765E-05,338,6.1898442665
-0.342971921,5.3319706917,4.0782194138,-3.02577730506E-05,339,6.2219591704
-0.3095890284,5.3670201302,4.0936555862,-2.22545054109E-05,340,6.2602571933
-0.2711603642,5.4033904076,4.1123924255,-1.4953397867E-05,341,6.3011701035
-0.2540072203,5.4278845787,4.1456918716,-1.22913461312E-05,342,6.3425079497
-0.2464966774,5.4543027878,4.1749215126,-0.000011233,343,6.3819071082
-0.2285447121,5.4740400314,4.2094254494,-8.95312803624E-06,344,6.4216573338
-0.1928683519,5.4982619286,4.2367424965,-5.38076681724E-06,345,6.4581665295
-0.1815025806,5.5325026512,4.2538957596,-4.48445506137E-06,346,6.4964635466
-0.1561738253,5.5857830048,4.3023195267,-2.85684058564E-06,347,6.5684611667
-0.1205096245,5.6226930618,4.3188428879,-1.31258205608E-06,348,6.6089009215
-0.0949640274,5.6552057266,4.3366174698,-6.42301058052E-07,349,6.6459550594
-0.0479550362,5.6851725578,4.3545780182,-8.27111257512E-08,350,6.6808920351
-0.0274199247,5.7139701843,4.3705534935,-1.5461799544E-08,351,6.7138240727
-0.0208557844,5.7400994301,4.3873381615,-6.80363254927E-09,352,6.7448798704
-0.0228921175,5.7708034515,4.4582481384,-0.000000009,353,6.8221518689
-0.0054740906,5.7927489281,4.4937028885,-1.23026084112E-10,354,6.8638489101
0.0009666681,5.8079476357,4.5309410095,6.77475296714E-13,355,6.9040692827
0.0303305387,5.821864605,4.5714654923,2.0926742824E-08,356,6.94691687
0.0449084044,5.8467311859,4.6017217636,6.79272662081E-08,357,6.9860804858
0.0503232479,5.8652353287,4.6271219254,9.55800498594E-08,358,7.0175061364
0.0608545542,5.8903975487,4.6701507568,0.000000169,359,7.0673520755
0.0503298044,5.8907556534,4.6968407631,9.56174135025E-08,360,7.0940444841
0.0489425659,5.8957862854,4.7301921845,8.7926840267E-08,361,7.1277731747
0.049346447,5.9021449089,4.7628765106,9.01216072571E-08,362,7.1610702807
0.0593794584,5.9140782356,4.7906899452,0.000000157,363,7.191335631
0.0465459824,5.9117116928,4.8214101791,7.5632397099E-08,364,7.2221468837
0.05618608,5.912835598,4.8576936722,0.000000133,365,7.2584477795
0.0497438908,5.9263129234,4.8877100945,9.23167520325E-08,366,7.2913510302
0.0625958443,5.9270730019,4.9176073074,1.83949142478E-07,367,7.3212579033
0.0486412048,5.9394049645,4.9436688423,8.63126070929E-08,368,7.3500898457
0.0363327265,5.9351024628,4.9718828201,0.000000036,369,7.378629994
0.0214430094,5.920935154,5.0350980759,7.39466441952E-09,370,7.4434133345
0.0441055298,5.936627388,5.0657582283,6.43487911426E-08,371,7.4778559121
0.030134201,5.9350094795,5.0993943214,2.05229746083E-08,372,7.5115308937
0.0126030445,5.9245061874,5.1311321259,1.50136979218E-09,373,7.5449615291
0.0044320822,5.9223270416,5.1619257927,6.52957140952E-11,374,7.5758322043
-0.0067486763,5.9215068817,5.1923971176,-2.30524482932E-10,375,7.6063145649
-0.021725893,5.9154601097,5.2229862213,-7.69120121776E-09,376,7.6374955962
-0.0531042814,5.9057965279,5.2547311783,-1.12318132328E-07,377,7.6706788316
-0.0908101797,5.8846745491,5.287238121,-5.61648843278E-07,378,7.7094453031
-0.1178487539,5.8310775757,5.3522920609,-1.22754168266E-06,379,7.7937343928
-0.1105064154,5.8324842453,5.3874139786,-1.01210072876E-06,380,7.8288844686
-0.1263582706,5.8241391182,5.4237036705,-1.51311620966E-06,381,7.866121317
-0.1457225084,5.8049221039,5.4552259445,-2.32081850582E-06,382,7.9030394345
-0.1457225084,5.8088293076,5.4869642258,-2.32081850582E-06,383,7.9350173134
-0.1367733479,5.8222122192,5.5259513855,-0.000001919,384,7.9762374656
-0.1314283609,5.8261408806,5.5607647896,-1.70266237321E-06,385,8.0112718413
