distances,positions[0],positions[1],rewards,steps,travelled_distance
0.0400722027,2.3201749325,-0.0129366489,4.82603991298E-08,94,2.5703470367
0.0522146225,2.3411164284,-0.0221559592,1.06767160039E-07,95,2.5932280754
0.0675804615,2.3671426773,-0.0350322202,2.31485996005E-07,96,2.6222653572
0.0723547935,2.3961527348,-0.0419371054,2.84094737757E-07,97,2.6520858346
0.0882117748,2.4233186245,-0.0558027551,5.14802851711E-07,98,2.6825857003
0.1111735106,2.4552788734,-0.0767056793,1.03054087575E-06,99,2.7207745698
0.1255084276,2.4944970608,-0.0937587321,1.48279095983E-06,100,2.7635398925
0.1593450308,2.5335879326,-0.112009272,3.03442799695E-06,101,2.8066812701
0.1558872461,2.5727229118,-0.1309149712,2.84114251054E-06,102,2.8501435764
0.1447607279,2.6130084992,-0.1354425997,2.2751683513E-06,103,2.8906827915
0.1620943546,2.6507031918,-0.1326679587,3.19422079222E-06,104,2.9284794645
0.1933665276,2.6800706387,-0.1462006122,5.42256989135E-06,105,2.9608148885
0.2110812664,2.7048075199,-0.1724762917,7.05359202422E-06,106,2.9969026236
0.2302447557,2.733455658,-0.1924256533,9.15441306457E-06,107,3.0318124051
0.232235074,2.7616286278,-0.2127378732,9.3938732623E-06,108,3.0665442709
0.22395432,2.795399189,-0.2213420123,8.42441195713E-06,109,3.1013936901
0.2370420694,2.830622673,-0.2209452838,9.98935743955E-06,110,3.1366194082
0.2607434988,2.8583078384,-0.2330198735,1.32954098585E-05,111,3.1668231183
0.2938978672,2.9028334618,-0.2831978202,1.90392820108E-05,112,3.233907822
0.3106330633,2.9264092445,-0.3046295047,2.24804138424E-05,113,3.2657689995
0.3130643368,2.9579520226,-0.3139963746,2.3012407437E-05,114,3.29867318
0.3225705624,2.988509655,-0.32617414,0.000025173,115,3.3315679649
0.333484292,3.0181765556,-0.3392451406,2.7815534546E-05,116,3.3639867256
0.3437191248,3.0480952263,-0.3514644206,0.000030456,117,3.3963044864
0.3424654007,3.0829110146,-0.3549858034,3.01239117833E-05,118,3.4312979036
0.3509266377,3.1144497395,-0.3637798131,3.24123312916E-05,119,3.4640397083
0.371606946,3.144099474,-0.3711366951,3.84868823955E-05,120,3.4945885294
0.375056982,3.1702566147,-0.3846858144,3.95688134635E-05,121,3.5240465443
0.3810012341,3.1967449188,-0.3911740482,4.14801588086E-05,122,3.5513179109
0.3872536421,3.2231299877,-0.398227632,0.000043556,123,3.5786295367
0.3777698278,3.2477645874,-0.405449152,4.0433661233E-05,124,3.6043008018
0.364988327,3.2774124146,-0.4015261531,3.64668448151E-05,125,3.6342070482
0.3690099716,3.3151423931,-0.3931514919,3.76856117601E-05,126,3.6728552853
0.3852965832,3.3787560463,-0.4061639309,0.000042899,127,3.7377861751
0.3876962662,3.4008433819,-0.4097627103,4.37055025806E-05,128,3.7601647721
0.3781293631,3.4241847992,-0.4048139155,4.05492170354E-05,129,3.7840250389
0.3639024496,3.4529674053,-0.3948250115,3.61423344603E-05,130,3.8144916866
0.3448923826,3.4861736298,-0.379927665,3.07689071327E-05,131,3.8508865252
0.3511654139,3.5222716332,-0.380518496,3.24785379555E-05,132,3.8869893634
0.3521747589,3.5502929688,-0.3795520663,3.27594001805E-05,133,3.9150273597
0.3440747261,3.5773646832,-0.3724135458,3.05505885961E-05,134,3.9430244344
0.3307090998,3.6068000794,-0.3608385026,2.71268707842E-05,135,3.9746539171
0.3306527138,3.636330843,-0.3577647805,0.000027113,136,4.0043442147
0.3466020823,3.6640942097,-0.3661462069,3.12287618499E-05,137,4.0333451256
0.3297487497,3.6863369942,-0.355096519,2.6891234263E-05,138,4.0581813304
0.3075894117,3.7121741772,-0.336787641,2.18260631744E-05,139,4.0898479537
0.2813869715,3.7414040566,-0.3133862019,1.67098756937E-05,140,4.1272914205
0.2412483692,3.7752552033,-0.2905517817,1.05306316595E-05,141,4.1681241388
0.2327867746,3.8102443218,-0.2708962858,0.000009461,142,4.2082561327
0.2485916615,3.8464443684,-0.2581418157,1.15218159692E-05,143,4.2466373765
0.2483034134,3.8851528168,-0.2623981833,1.1481782949E-05,144,4.2855791362
0.2317517996,3.9183547497,-0.261410147,9.33535008228E-06,145,4.318795767
0.2194951773,3.9727377892,-0.2348626405,7.93115085687E-06,146,4.3793125835
0.2012125254,3.998970747,-0.217546016,6.1097902181E-06,147,4.4107455847
0.2040160894,4.0315699577,-0.2138421983,6.36875466957E-06,148,4.4435545287
0.187389493,4.0600423813,-0.1994718015,4.93511152982E-06,149,4.4754479011
0.1652230024,4.0865659714,-0.1777870953,3.38277251345E-06,150,4.5097076051
0.1131108999,4.1116418839,-0.1537155807,1.08536206057E-06,151,4.5444673404
0.091891408,4.1341252327,-0.1258749962,0.000000582,152,4.5802528001
0.0960150957,4.1578645706,-0.1023421288,6.63865073883E-07,153,4.6136796159
0.0863357782,4.1920132637,-0.0977915972,4.82651530574E-07,154,4.6481301685
0.0761375427,4.2268557549,-0.0873026177,0.000000331,155,4.684517225
0.0697038174,4.2587680817,-0.0760315657,0.000000254,156,4.7183614744
0.0855056047,4.3248419762,-0.0751618147,4.68861974472E-07,157,4.784441093
0.1000412703,4.3248419762,-0.0751618147,7.50928964041E-07,158,4.784441093
0.0813597441,4.3648481369,-0.085501492,4.03915002873E-07,159,4.8257618121
0.0581219196,4.4016747475,-0.0752652809,1.47258750857E-07,160,4.8639845706
0.0360010862,4.427977562,-0.0573223904,0.000000035,161,4.895824567
0.0360010862,4.4487714768,-0.038307447,0.000000035,162,4.9240017734
0.0425955057,4.4677996635,-0.0369854383,0.000000058,163,4.9430758291
0.0452393293,4.4677996635,-0.0369854383,6.94400040293E-08,164,4.9430758291
0.0509973764,4.4888901711,-0.0363622457,9.94728970723E-08,165,4.9641755418
0.0558713675,4.5138626099,-0.0391611941,1.30806452001E-07,166,4.9893043462
0.0613421202,4.5413608551,-0.0423160493,1.73116160224E-07,167,5.016982977
0.0609558821,4.570315361,-0.0466235653,1.69866650759E-07,168,5.0462561406
0.0730215311,4.5975074768,-0.0473195165,0.000000292,169,5.073457161
0.0628525019,4.6258401871,-0.0565627515,1.86221136281E-07,170,5.1032595076
0.0628525019,4.6577515602,-0.0524258539,1.86221136281E-07,171,5.1354379112
0.0773584843,4.6577515602,-0.0524258539,3.47204318836E-07,172,5.1354379112
0.0913484097,4.685002327,-0.0629197806,5.71694791928E-07,173,5.1646393972
0.0913484097,4.7149395943,-0.0749713629,5.71694791928E-07,174,5.1969113759
0.1029376984,4.7470846176,-0.0864404887,8.18058993734E-07,175,5.2310411777
0.1040656567,4.7791433334,-0.0911121219,8.45246829465E-07,176,5.2634384835
0.1162365675,4.7791433334,-0.0911121219,1.17784893413E-06,177,5.2634384835
0.1159108877,4.8097524643,-0.1029975042,0.000001168,178,5.2962741531
0.1159108877,4.8404569626,-0.1068153232,0.000001168,179,5.3272150962
0.1402753592,4.8404569626,-0.1068153232,2.07016723848E-06,180,5.3272150962
0.1402753592,4.8652677536,-0.1258989722,2.07016723848E-06,181,5.3585162305
0.1623562574,4.8966550827,-0.1482444406,3.20972894152E-06,182,5.3970452375
0.1680606604,4.8966550827,-0.1482444406,3.56007756673E-06,183,5.3970452375
0.1680606604,4.9336538315,-0.1595150232,3.56007756673E-06,184,5.4357225364
0.1788660288,4.9672408104,-0.1725126207,4.2918531906E-06,185,5.4717367376
0.1809747219,4.9672408104,-0.1725126207,4.44544270522E-06,186,5.4717367376
0.1809747219,5.0001511574,-0.1790113598,4.44544270522E-06,187,5.505282595
0.1820211411,5.0001511574,-0.1790113598,0.000004523,188,5.505282595
0.1820211411,5.0302028656,-0.1836540997,0.000004523,189,5.5356908209
0.1820211411,5.0302028656,-0.1836540997,0.000004523,190,5.5356908209
0.1808066368,5.0591096878,-0.1810761243,4.4330677356E-06,191,5.5647123703
0.1808066368,5.0832500458,-0.188213557,4.4330677356E-06,192,5.5898857655
0.2055288553,5.1038784981,-0.2078415453,6.51147944321E-06,193,5.618360157
0.2445576191,5.1038784981,-0.2078415453,0.00001097,194,5.618360157
0.2665828466,5.1224126816,-0.2398488224,1.42088152332E-05,195,5.6553463942
