distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.3502595425,1.5811018944,0.1594263911,-3.22278394529E-05,110,1.8884197073
-0.3826403618,1.6012426615,0.1907497197,-4.20178279911E-05,111,1.92565949
-0.4121694565,1.6326582432,0.1991983801,-5.25156421203E-05,112,1.9581912996
-0.4121694565,1.6608629227,0.2211325616,-5.25156421203E-05,113,1.9939210108
-0.4494948387,1.6823871136,0.2531146109,-6.81138441704E-05,114,2.0324715267
-0.4836388826,1.6823871136,0.2531146109,-8.48447336813E-05,115,2.0324715267
-0.4836388826,1.7017230988,0.2851909697,-8.48447336813E-05,116,2.0699251395
-0.5110020638,1.7017230988,0.2851909697,-0.0001000758,117,2.0699251395
-0.5110020638,1.7216675282,0.3136026859,-0.0001000758,118,2.1046383342
-0.5431268215,1.7405149937,0.3442922235,-0.0001201614,119,2.1406532571
-0.5727771521,1.7405149937,0.3442922235,-0.0001409348,120,2.1406532571
-0.5727771521,1.7586517334,0.3735364974,-0.0001409348,121,2.1750650121
-0.6076356173,1.7744913101,0.4055859447,-0.0001682639,122,2.2108149668
-0.6194558144,1.7744913101,0.4055859447,-0.0001782757,123,2.2108149668
-0.6194558144,1.7939555645,0.4228971601,-0.0001782757,124,2.2368636785
-0.6454045773,1.7939555645,0.4228971601,-0.000201631,125,2.2368636785
-0.6712119579,1.8107488155,0.4456555843,-0.0002267986,126,2.2651472276
-0.6885538101,1.8244262934,0.4686280787,-0.0002448358,127,2.2918831379
-0.7119992971,1.8374574184,0.4858795106,-0.0002707073,128,2.3135030852
-0.7119992971,1.8482129574,0.5057064295,-0.0002707073,129,2.3360594221
-0.7238963842,1.8609825373,0.5176954269,-0.0002845054,130,2.3535750788
-0.726010561,1.8609825373,0.5176954269,-0.0002870054,131,2.3535750788
-0.726010561,1.8784996271,0.5216272473,-0.0002870054,132,2.3715280074
-0.7400048375,1.8784996271,0.5216272473,-0.000303924,133,2.3715280074
-0.7400048375,1.8934383392,0.531989634,-0.000303924,134,2.3897088813
-0.7536410093,1.8934383392,0.531989634,-0.0003210368,135,2.3897088813
-0.7560348511,1.9044277668,0.5425090194,-0.0003241057,136,2.4049215402
-0.7560348511,1.9044277668,0.5425090194,-0.0003241057,137,2.4049215402
-0.7503466606,1.9158153534,0.5454701185,-0.0003168452,138,2.4166878155
-0.7503466606,1.9338709116,0.54195261,-0.0003168452,139,2.4350828162
-0.7505415082,1.9637492895,0.5403776169,-0.0003170921,140,2.465002677
-0.7650542259,1.9637492895,0.5403776169,-0.0003358443,141,2.465002677
-0.7650542259,1.9927326441,0.5479871035,-0.0003358443,142,2.4949683094
-0.770005703,2.0213992596,0.5499710441,-0.0003424074,143,2.5237034946
-0.7732908726,2.0559239388,0.5500258207,-0.0003468086,144,2.5582282172
-0.7860521078,2.0559239388,0.5500258207,-0.0003642632,145,2.5582282172
-0.808255136,2.0894184113,0.5561050177,-0.0003960105,146,2.5922699023
-0.8098033667,2.1141314507,0.5695259571,-0.0003982905,147,2.6203920632
-0.8098033667,2.1404268742,0.569984138,-0.0003982905,148,2.6466914781
-0.8027024865,2.1741075516,0.5633450747,-0.0003879047,149,2.6810202589
-0.8061315417,2.2164876461,0.5611430407,-0.0003928973,150,2.7234575228
-0.8204689622,2.2164876461,0.5611430407,-0.0004142359,151,2.7234575228
-0.8204689622,2.2607843876,0.566671133,-0.0004142359,152,2.7680978757
-0.8444805741,2.2607843876,0.566671133,-0.0004516794,153,2.7680978757
-0.8444805741,2.2973170281,0.5805267096,-0.0004516794,154,2.8071697432
-0.8588562012,2.2973170281,0.5805267096,-0.0004751411,155,2.8071697432
-0.8588562012,2.3294596672,0.5892255902,-0.0004751411,156,2.8404686887
-0.8839613795,2.3294596672,0.5892255902,-0.0005180374,157,2.8404686887
-0.8820826411,2.3547792435,0.6057342291,-0.0005147414,158,2.8706947718
-0.8820826411,2.3814175129,0.6050544977,-0.0005147414,159,2.8973417122
-0.8801546693,2.4142012596,0.6020594835,-0.0005113735,160,2.9302619819
-0.8852946162,2.4142012596,0.6020594835,-0.000520385,161,2.9302619819
-0.8927442431,2.449403286,0.6034746766,-0.0005336327,162,2.9654924436
-0.8927442431,2.4855487347,0.6068103909,-0.0005336327,163,3.0017914857
-0.9014109969,2.4855487347,0.6068103909,-0.0005493256,164,3.0017914857
-0.9151926041,2.5226149559,0.6112575531,-0.0005749086,165,3.0391235363
-0.9151926041,2.5591711998,0.6199119091,-0.0005749086,166,3.0766902349
