distances,positions[0],positions[1],rewards,steps,travelled_distance
0.0077419281,11.2250041962,1.7470684052,3.48023575474E-10,321,10.6925680382
0.0147030354,11.2599840164,1.7547012568,2.38386835176E-09,322,10.7283709465
0.012426734,11.2900381088,1.7756143808,1.43923683909E-09,323,10.7649852502
0.0223969221,11.3128528595,1.7905210257,8.42609366445E-09,324,10.7922381566
0.0394487381,11.3684902191,1.7998974323,0.000000046,325,10.8486600742
0.0568828583,11.4058084488,1.8043419123,0.000000138,326,10.8862420336
0.0733625889,11.4456710815,1.8101933003,2.96131911162E-07,327,10.9265318366
0.0952308178,11.4892692566,1.8133032322,6.47729690996E-07,328,10.9702407893
0.1152665615,11.5355634689,1.8188108206,1.14860652057E-06,329,11.0168614674
0.1119933128,11.5750751495,1.8388679028,1.05350727274E-06,330,11.0611724079
0.1206821203,11.6081104279,1.8493196964,1.3182265643E-06,331,11.0958216447
0.1327018738,11.6399450302,1.8555443287,1.75263882913E-06,332,11.1282590914
0.1342688799,11.668050766,1.8675371409,1.8154628284E-06,333,11.158816577
0.1200703382,11.6898536682,1.888920784,1.29828029535E-06,334,11.1893555151
0.1048160791,11.706609726,1.9118509293,8.63664350094E-07,335,11.2177554629
0.1233929396,11.706609726,1.9118509293,1.40906878723E-06,336,11.2177554629
0.1588851213,11.727640152,1.9124567509,3.00822941378E-06,337,11.238794613
0.1829699278,11.754696846,1.8989369869,4.59409967363E-06,338,11.269041079
0.2038811445,11.7842283249,1.8899492025,6.35612533148E-06,339,11.2999099714
0.2308808565,11.8161888123,1.8838857412,9.23049599167E-06,340,11.3324405465
0.2468361855,11.8519954681,1.8751747608,1.12794452969E-05,341,11.3692915679
0.2477122545,11.8886461258,1.873290658,0.0000114,342,11.4059906218
0.2599308491,11.9237918854,1.8857448101,1.31714849415E-05,343,11.4432777552
0.2875595093,11.9599084854,1.8928773403,1.78338235281E-05,344,11.4800919072
0.2875595093,11.9974555969,1.8885418177,1.78338235281E-05,345,11.5178884988
0.3139746189,12.0344333649,1.8820396662,2.32137278891E-05,346,11.5554335824
0.3312426806,12.0344333649,1.8820396662,2.72583858502E-05,347,11.5554335824
0.3312426806,12.0700092316,1.8824039698,2.72583858502E-05,348,11.5910113143
0.3517011404,12.1055812836,1.8821499348,3.26274094454E-05,349,11.6265842734
