distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.2504080534,6.3686122894,6.8427519798,-1.17762262206E-05,192,6.3377476848
-0.2220232487,6.3927659988,6.8479866982,-8.20836429203E-06,193,6.362462133
-0.2220232487,6.427529335,6.8496413231,-8.20836429203E-06,194,6.3972648244
-0.2008644342,6.4681081772,6.8595328331,-6.07813582721E-06,195,6.4390318497
-0.2051788569,6.4996933937,6.8856086731,-6.47827054257E-06,196,6.4799900642
-0.2169719934,6.5198645592,6.9128456116,-7.66076783159E-06,197,6.5138829356
-0.2123616934,6.5372748375,6.9249305725,-7.18273431922E-06,198,6.5350764269
-0.204803586,6.5530691147,6.9316835403,-6.44278936793E-06,199,6.5522537889
-0.1900818348,6.57391119,6.9349060059,-5.15089989442E-06,200,6.5733435113
-0.1593675613,6.57391119,6.9349060059,-3.0357153358E-06,201,6.5733435113
-0.1593675613,6.6029663086,6.9295701981,-3.0357153358E-06,202,6.6028845126
-0.1329557896,6.6384115219,6.9287352562,-1.76271874851E-06,203,6.6383395584
-0.111926198,6.6788492203,6.9356775284,-1.05161438479E-06,204,6.6793688479
-0.0722762346,6.7250299454,6.9390130043,-2.83170377998E-07,205,6.7256698713
-0.0722762346,6.7694120407,6.9586434364,-2.83170377998E-07,206,6.7741994937
-0.0447292328,6.8132309914,6.9680991173,-6.71174751342E-08,207,6.819027056
-0.0447292328,6.8510069847,6.9880766869,-6.71174751342E-08,208,6.8617602861
-0.0411646366,6.8510069847,6.9880766869,-5.23159506284E-08,209,6.8617602861
-0.0327394009,6.8827667236,7.0079474449,-2.63192461521E-08,210,6.8992239758
-0.0327394009,6.9118638039,7.0221152306,-2.63192461521E-08,211,6.9315870138
-0.0356744528,6.9118638039,7.0221152306,-3.40512628953E-08,212,6.9315870138
-0.0390918255,6.9355516434,7.0423736572,-4.48042402485E-08,213,6.9627561907
-0.0168163776,6.9565191269,7.0624504089,-3.56663459864E-09,214,6.9917856813
-0.0168163776,6.9819021225,7.0644440651,-3.56663459864E-09,215,7.0172468504
0.0039820671,7.0096793175,7.0644888878,4.73573058658E-11,216,7.0450240815
0.010976553,7.0372009277,7.0743699074,0.000000001,217,7.0742657227
0.042770505,7.0372009277,7.0743699074,5.86805797859E-08,218,7.0742657227
0.042770505,7.071870327,7.0715856552,5.86805797859E-08,219,7.109046742
0.0643799305,7.1060171127,7.0710091591,2.00130266579E-07,220,7.1431983939
0.0865124464,7.1060171127,7.0710091591,4.85620534882E-07,221,7.1431983939
0.0865124464,7.1410813332,7.0709624291,4.85620534882E-07,222,7.1782626454
0.1006805897,7.1740546227,7.075814724,7.65417724665E-07,223,7.2115910505
0.1092025042,7.1740546227,7.075814724,9.76695205202E-07,224,7.2115910505
0.1176673174,7.2061476708,7.0878272057,1.22188074384E-06,225,7.2458585782
0.1176673174,7.2394623756,7.1033644676,1.22188074384E-06,226,7.2826182854
0.1252542734,7.2723984718,7.1210050583,1.47380124627E-06,227,7.3199810592
0.1478835344,7.3077249527,7.1281080246,2.42560862662E-06,228,7.356014549
0.16692698,7.3077249527,7.1281080246,3.48851723109E-06,229,7.356014549
0.16692698,7.3077249527,7.1281080246,3.48851723109E-06,230,7.356014549
0.16692698,7.3400812149,7.1333212853,3.48851723109E-06,231,7.3887881022
0.1954312325,7.3709359169,7.1364312172,5.59813253223E-06,232,7.4197991375
0.1954312325,7.3967752457,7.144572258,5.59813253223E-06,233,7.4468906022
0.2259609699,7.3967752457,7.144572258,8.65289739932E-06,234,7.4468906022
0.2259609699,7.3967752457,7.144572258,8.65289739932E-06,235,7.4468906022
0.2259609699,7.4295983315,7.1416902542,8.65289739932E-06,236,7.479839971
0.210931778,7.4295983315,7.1416902542,7.03861650353E-06,237,7.479839971
0.2147880793,7.4475851059,7.1623368263,7.43176188699E-06,238,7.5072225383
0.2147880793,7.4741363525,7.1822156906,7.43176188699E-06,239,7.5403908657
0.225664258,7.4741363525,7.1822156906,8.61885548509E-06,240,7.5403908657
0.2308803797,7.4997987747,7.1947278976,9.23043880068E-06,241,7.5689410888
0.2308803797,7.5206999779,7.2073907852,9.23043880068E-06,242,7.5933789491
0.2228661776,7.5206999779,7.2073907852,8.30221080737E-06,243,7.5933789491
0.2008231878,7.5386452675,7.2302031517,6.07439226008E-06,244,7.6224037227
0.2008231878,7.5533494949,7.2652769089,6.07439226008E-06,245,7.6604350617
0.2009962797,7.5819940567,7.2977662087,6.09011257412E-06,246,7.7037486337
0.2064611912,7.5819940567,7.2977662087,6.60049565358E-06,247,7.7037486337
0.2233395576,7.61074543,7.3234572411,8.35522632093E-06,248,7.7423060015
0.2233395576,7.6412949562,7.3386673927,8.35522632093E-06,249,7.776432564
0.2279616594,7.6618828774,7.3532929421,8.88478028781E-06,250,7.8016866565
0.2081707716,7.6618828774,7.3532929421,6.76582124251E-06,251,7.8016866565
0.2085986137,7.6705780029,7.37915802,6.80762331907E-06,252,7.8289741531
0.2085986137,7.6904668808,7.4033799171,6.80762331907E-06,253,7.8603153043
0.2084121704,7.7095022202,7.4250516892,6.78938587484E-06,254,7.8891598852
0.2005996704,7.725399971,7.4506464005,6.05413232072E-06,255,7.9192900649
0.1907564402,7.725399971,7.4506464005,5.20593679307E-06,256,7.9192900649
0.1659471989,7.7411980629,7.4794478416,3.42744931819E-06,257,7.9521397639
0.131659627,7.7491350174,7.5151109695,1.71166639437E-06,258,7.9886754169
0.131659627,7.7511014938,7.5588202477,1.71166639437E-06,259,8.0324289084
0.1346037388,7.7748336792,7.5927848816,1.8290797126E-06,260,8.0738633504
0.1371511221,7.7748336792,7.5927848816,1.93490371614E-06,261,8.0738633504
0.1398785114,7.7992768288,7.622089386,2.0526470019E-06,262,8.1120238213
0.1259001493,7.8229799271,7.6473808289,1.49671806056E-06,263,8.146686394
0.1259001493,7.8357100487,7.6777009964,1.49671806056E-06,264,8.1795705628
0.1289430857,7.8569045067,7.7014098167,1.6078866895E-06,265,8.2113717139
0.1227283478,7.8720579147,7.726418972,1.38642354817E-06,266,8.2406135269
0.1119875908,7.8720579147,7.726418972,1.05334580125E-06,267,8.2406135269
0.1218771935,7.8837065697,7.7533845902,1.35777746995E-06,268,8.2699875923
0.1218771935,7.9074196816,7.7721405029,1.35777746995E-06,269,8.3002216119
0.1096214056,7.9195404053,7.7979164124,0.000000988,270,8.3287051062
0.087851882,7.9195404053,7.7979164124,5.0852753311E-07,271,8.3287051062
0.087851882,7.9234938622,7.8287973404,5.0852753311E-07,272,8.3598380717
0.0565495491,7.9263181686,7.8609495163,1.35627795475E-07,273,8.3921140554
0.0565495491,7.9340009689,7.8890128136,1.35627795475E-07,274,8.4212100014
0.037244916,7.9382390976,7.9202508926,3.87491570646E-08,275,8.4527342669
0.0359200239,7.9554376602,7.9470062256,3.47593074517E-08,276,8.4845405304
0.0165607929,7.9640679359,7.9791116715,3.4064705892E-09,277,8.5177857002
0.0007076263,7.9640679359,7.9791116715,2.65749979314E-13,278,8.5177857002
-0.0030206442,7.9699807167,8.0094518662,-2.0670928136E-11,279,8.5486966755
-0.0030206442,7.9834709168,8.0351200104,-2.0670928136E-11,280,8.5776939016
-0.0030206442,7.9834709168,8.0351200104,-2.0670928136E-11,281,8.5776939016
-0.0018999577,8.0046901703,8.0599756241,-5.14390607551E-12,282,8.6103750621
-0.0018999577,8.0046901703,8.0599756241,-5.14390607551E-12,283,8.6103750621
-0.0062525272,8.0233516693,8.0858774185,-1.83327679012E-10,284,8.6422992614
-0.0062525272,8.0233516693,8.0858774185,-1.83327679012E-10,285,8.6422992614
-0.0236893892,8.0319709778,8.1147375107,-0.00000001,286,8.6724189792
-0.017647624,8.0319709778,8.1147375107,-4.12211392972E-09,287,8.6724189792
-0.0213563442,8.0542726517,8.1355419159,-7.30536635401E-09,288,8.7029179617
-0.0213563442,8.0733575821,8.1596679688,-7.30536635401E-09,289,8.7336799674
-0.0213563442,8.0733575821,8.1596679688,-7.30536635401E-09,290,8.7336799674
-0.0155615807,8.0941171646,8.1799945831,-2.82632687175E-09,291,8.762733909
-0.0155615807,8.1168832779,8.1999826431,-2.82632687175E-09,292,8.7930294277
-0.0192329884,8.1168832779,8.1999826431,-5.33582490182E-09,293,8.7930294277
-0.0192329884,8.1349239349,8.2213306427,-5.33582490182E-09,294,8.8209794258
-0.006031394,8.1620159149,8.2356243134,-1.64556242974E-10,295,8.8516108541
-0.006031394,8.1620159149,8.2356243134,-1.64556242974E-10,296,8.8516108541
-0.0007833242,8.1887712479,8.2546424866,-3.60483975702E-13,297,8.8844367395
-0.0237711668,8.1887712479,8.2546424866,-1.00742508778E-08,298,8.8844367395
-0.0237711668,8.1994419098,8.2851514816,-1.00742508778E-08,299,8.9167579679
-0.0300295353,8.1994419098,8.2851514816,-2.03098678713E-08,300,8.9167579679
-0.0300295353,8.2091493607,8.3039035797,-2.03098678713E-08,301,8.9378737389
-0.0380196571,8.2154397965,8.3202342987,-4.12178990748E-08,302,8.9553740808
-0.026776433,8.2154397965,8.3202342987,-1.43985722519E-08,303,8.9553740808
-0.026776433,8.2252902985,8.32280159,-1.43985722519E-08,304,8.9655536375
-0.0106225014,8.2252902985,8.32280159,-8.98962656263E-10,305,8.9655536375
-0.0009928942,8.2427444458,8.3243980408,-7.34125228169E-13,306,8.9830806428
-0.0009928942,8.2637529373,8.3327684403,-7.34125228169E-13,307,9.0056952465
0.0162796974,8.2888793945,8.3378992081,3.23593842682E-09,308,9.0313401998
0.0424050093,8.2888793945,8.3378992081,5.71890326896E-08,309,9.0313401998
0.0424050093,8.3227863312,8.3407096863,5.71890326896E-08,310,9.0653634146
0.0608259439,8.3621873856,8.352016449,1.68782663313E-07,311,9.1063547059
0.0608259439,8.3621873856,8.352016449,1.68782663313E-07,312,9.1063547059
0.0959700346,8.4064054489,8.3651294708,6.62930831383E-07,313,9.1524761594
0.0959700346,8.4525709152,8.3859081268,6.62930831383E-07,314,9.2031022675
0.0895239115,8.4525709152,8.3859081268,5.38119104427E-07,315,9.2031022675
0.0895239115,8.4882173538,8.4171504974,5.38119104427E-07,316,9.2505022075
0.0947061777,8.4882173538,8.4171504974,6.37083255495E-07,317,9.2505022075
0.0947061777,8.5183334351,8.4371328354,6.37083255495E-07,318,9.286644595
0.1164306402,8.5530138016,8.4452114105,1.18375852593E-06,319,9.3222534591
0.1340128183,8.5898828507,8.4552001953,1.80509592315E-06,320,9.3604516606
0.1374434233,8.5898828507,8.4552001953,1.9473013004E-06,321,9.3604516606
0.1258841753,8.6206140518,8.4734563828,1.496148428E-06,322,9.3961965219
0.1191184521,8.6430091858,8.4995956421,1.26764715755E-06,323,9.4306174879
0.1191184521,8.6619091034,8.5227079392,1.26764715755E-06,324,9.460473562
0.1349999905,8.6863994598,8.5297403336,1.84528085893E-06,325,9.485953596
0.1349999905,8.6863994598,8.5297403336,1.84528085893E-06,326,9.485953596
0.1612789631,8.7174816132,8.529624939,3.14625871174E-06,327,9.5170359635
0.1910856962,8.7526073456,8.5267887116,5.23294054507E-06,328,9.5522760155
0.2101906538,8.7526073456,8.5267887116,6.96468480344E-06,329,9.5522760155
0.2357894182,8.7883768082,8.5303258896,9.83182627375E-06,330,9.5882199452
0.2601834536,8.8276462555,8.5320215225,1.32099229794E-05,331,9.6275259837
0.2601834536,8.8680171967,8.5339345932,1.32099229794E-05,332,9.6679422271
0.25707376,8.9009799957,8.5551309586,1.27419093932E-05,333,9.70713192
0.2481390238,8.9009799957,8.5551309586,0.000011459,334,9.70713192
0.2685819864,8.9322528839,8.5869646072,1.45308797235E-05,335,9.7517567418
0.2685819864,8.9696826935,8.6015615463,1.45308797235E-05,336,9.7919321233
0.2716214657,8.9696826935,8.6015615463,1.50298113152E-05,337,9.7919321233
0.2911843061,8.9999656677,8.6220607758,1.85167667602E-05,338,9.8285009206
0.2911843061,9.0334796906,8.6323833466,1.85167667602E-05,339,9.8635686435
0.312656939,9.0665855408,8.6367063522,2.2922684588E-05,340,9.8969555526
0.327236414,9.0961236954,8.6425018311,2.62812572748E-05,341,9.927056884
0.3466030359,9.1264619827,8.645532608,0.000031229,342,9.9575461819
0.3604663014,9.1264619827,8.645532608,3.51281497003E-05,343,9.9575461819
0.3852365613,9.1539382935,8.6503677368,4.28789119079E-05,344,9.9854446787
0.3737675548,9.1845541,8.6493701935,3.91621080591E-05,345,10.0160767323
0.4044561982,9.2034397125,8.6686420441,4.96221696573E-05,346,10.0430595154
